0,1,2,3,4,5
It 's going to be a long struggle getting established and until I am I do n't see how Ã¢ÂÂ¦,1,7,struggle,NOUN,an energetic attempt to achieve something<FF>an open clash between two opposing groups (or individuals); --Thomas Paine<FF>strenuous effort<FF>
For the first time she felt the stirrings of something like power .,0,3,time,NOUN,an instance or single occasion for some event<FF>a period of time considered as a resource under your control and sufficient to accomplish something<FF>an indefinite period (usually marked by specific attributes or activities)<FF>a suitable moment<FF>the continuum of experience in which events pass from the future through the present to the past<FF>a person's experience on a particular occasion<FF>a reading of a point in time as given by a clock<FF>the fourth coordinate that is required (along with three spatial dimensions) to specify a physical event<FF>rhythm as given by division into parts of equal duration<FF>the period of time a prisoner is imprisoned<FF>
For the first time she felt the stirrings of something like power .,1,7,stirrings,NOUN,agitating a liquid with an implement<FF>arousing to a particular emotion or action<FF>
For the first time she felt the stirrings of something like power .,0,9,something,NOUN,something<FF>
For the first time she felt the stirrings of something like power .,1,11,power,NOUN,possession of controlling influence<FF>(physics) the rate of doing work; measured in watts (= joules/second)<FF>possession of the qualities (especially mental qualities) required to do something or get something done<FF>(of a government or government official) holding an office means being in power<FF>one possessing or exercising power or influence or authority<FF>a mathematical notation indicating the number of times a quantity is multiplied by itself<FF>physical strength<FF>a state powerful enough to influence events throughout the world<FF>a very wealthy or powerful businessman<FF>
It was not unlike the feeling she experienced when men looked at her and wanted her though she knew it could not be that for there was nothing sexual between her and Gary and never would be .,0,5,feeling,NOUN,the experiencing of affective and emotional states<FF>a vague idea in which some confidence is placed<FF>the general atmosphere of a place or situation and the effect that it has on people<FF>a physical sensation that you experience<FF>the sensation produced by pressure receptors in the skin<FF>an intuitive understanding of something<FF>
It was not unlike the feeling she experienced when men looked at her and wanted her though she knew it could not be that for there was nothing sexual between her and Gary and never would be .,0,9,men,NOUN,"the force of workers available<FF>an adult person who is male (as opposed to a woman)<FF>someone who serves in the armed forces; a member of a military force<FF>the generic use of the word to refer to any human being<FF>any living or extinct member of the family Hominidae characterized by superior intelligence, articulate speech, and erect carriage<FF>a male subordinate<FF>an adult male person who has a manly character (virile and courageous competent)<FF>a manservant who acts as a personal attendant to his employer<FF>a male person who plays a significant role (husband or lover or boyfriend) in the life of a particular woman<FF>one of the British Isles in the Irish Sea<FF>game equipment consisting of an object used in playing certain board games<FF>all of the living human inhabitants of the earth<FF>"
It was not unlike the feeling she experienced when men looked at her and wanted her though she knew it could not be that for there was nothing sexual between her and Gary and never would be .,0,27,nothing,NOUN,a quantity of no importance<FF>
"It made her feel strong , invincible almost , and just a tiny bit as if she had drunk too much wine .",0,13,bit,NOUN,a small piece or quantity of something<FF>a small fragment of something broken off from the whole<FF>an indefinitely short time<FF>an instance of some kind<FF>piece of metal held in horse's mouth by reins and used to control the horse while riding<FF>a unit of measurement of information (from binary + digit); the amount of information in a system having two equiprobable states<FF>a small amount of solid food; a mouthful<FF>a small fragment<FF>a short theatrical performance that is part of a longer program<FF>the part of a key that enters a lock and lifts the tumblers<FF>the cutting part of a drill; usually pointed and threaded and is replaceable in a brace or bitstock or drill press<FF>
"It made her feel strong , invincible almost , and just a tiny bit as if she had drunk too much wine .",1,21,wine,NOUN,fermented juice (of grapes especially)<FF>a red as dark as red wine<FF>
"We beat southwards all that first day , slicing through a glittering sea , and propelled by an apparently changeless south-easterly trade wind .",0,2,southwards,NOUN,the cardinal compass point that is at 180 degrees<FF>
"We beat southwards all that first day , slicing through a glittering sea , and propelled by an apparently changeless south-easterly trade wind .",0,6,day,NOUN,"time for Earth to make a complete rotation on its axis<FF>some point or period in time<FF>a day assigned to a particular purpose or observance<FF>the time after sunrise and before sunset while it is light outside<FF>the recurring hours when you are not sleeping (especially those when you are working)<FF>an era of existence or influence<FF>the period of time taken by a particular planet (e.g. Mars) to make a complete rotation on its axis<FF>the time for one complete rotation of the earth relative to a particular star, about 4 minutes shorter than a mean solar day<FF>a period of opportunity<FF>United States writer best known for his autobiographical works (1874-1935)<FF>"
"We beat southwards all that first day , slicing through a glittering sea , and propelled by an apparently changeless south-easterly trade wind .",0,12,sea,NOUN,a division of an ocean or a large body of salt water partially enclosed by land<FF>anything apparently limitless in quantity or volume<FF>turbulent water with swells of considerable size<FF>
"We beat southwards all that first day , slicing through a glittering sea , and propelled by an apparently changeless south-easterly trade wind .",0,19,changeless,NOUN,not subject or susceptible to change or variation in form or quality or nature<FF>
"We beat southwards all that first day , slicing through a glittering sea , and propelled by an apparently changeless south-easterly trade wind .",0,21,trade,NOUN,the commercial exchange (buying and selling on domestic or international markets) of goods and services<FF>the skilled practice of a practical occupation<FF>the business given to a commercial establishment by its customers<FF>a particular instance of buying or selling<FF>people who perform a particular kind of skilled work<FF>steady winds blowing from east to west above and below the equator<FF>an equal exchange<FF>
"We beat southwards all that first day , slicing through a glittering sea , and propelled by an apparently changeless south-easterly trade wind .",0,22,wind,NOUN,air moving (sometimes with considerable force) from an area of high pressure to an area of low pressure<FF>a tendency or force that influences events<FF>breath<FF>empty rhetoric or insincere or exaggerated talk<FF>an indication of potential opportunity<FF>a musical instrument in which the sound is produced by an enclosed column of air that is moved by the breath<FF>a reflex that expels intestinal gas through the anus<FF>the act of winding or twisting<FF>
We hardly saw the Crowninshield twins .,0,5,twins,NOUN,(mineralogy) two interwoven crystals that are mirror images on each other<FF>the third sign of the zodiac; the sun is in this sign from about May 21 to June 20<FF>either of two offspring born at the same time from the same pregnancy<FF>(astrology) a person who is born while the sun is in Gemini<FF>a waterfall in the Snake River in southern Idaho<FF>a duplicate copy<FF>
"They briefly appeared on deck for lunch ; a meal which Rickie hardly touched , while Robin-Anne , despite her apparent frailty , attacked the sandwiches and salad with the savagery of a starving bear .",0,4,deck,NOUN,any of various platforms built into a vessel<FF>street name for a packet of illegal drugs<FF>a pack of 52 playing cards<FF>a porch that resembles the deck on a ship<FF>
