0,1,2,3,4,5
the rebels had salted the fields with mines and traps .,1,3,salted,VERB,add salt to<FF>sprinkle as if with salt<FF>add zest or liveliness to<FF>preserve with salt<FF>
She salts her lectures with jokes .,1,1,salts,VERB,add salt to<FF>sprinkle as if with salt<FF>add zest or liveliness to<FF>preserve with salt<FF>
people used to salt meats on ships .,0,3,salt,VERB,add salt to<FF>sprinkle as if with salt<FF>add zest or liveliness to<FF>preserve with salt<FF>
I salute your courage !,1,1,salute,VERB,"propose a toast to<FF>greet in a friendly way<FF>express commendation of<FF>become noticeable<FF>honor with a military ceremony, as when honoring dead soldiers<FF>recognize with a gesture prescribed by a military regulation; assume a prescribed position<FF>"
a terrible stench saluted our nostrils .,1,3,saluted,VERB,"propose a toast to<FF>greet in a friendly way<FF>express commendation of<FF>become noticeable<FF>honor with a military ceremony, as when honoring dead soldiers<FF>recognize with a gesture prescribed by a military regulation; assume a prescribed position<FF>"
"When the officers show up , the soldiers have to salute .",0,10,salute,VERB,"propose a toast to<FF>greet in a friendly way<FF>express commendation of<FF>become noticeable<FF>honor with a military ceremony, as when honoring dead soldiers<FF>recognize with a gesture prescribed by a military regulation; assume a prescribed position<FF>"
the surgeon scanned the X - ray .,0,2,scanned,VERB,"examine minutely or intensely<FF>examine hastily<FF>make a wide, sweeping search of<FF>conform to a metrical pattern<FF>move a light beam over; in electronics, to reproduce an image<FF>read metrically<FF>obtain data from magnetic tapes<FF>"
She scanned the newspaper headlines while waiting for the taxi .,1,1,scanned,VERB,"examine minutely or intensely<FF>examine hastily<FF>make a wide, sweeping search of<FF>conform to a metrical pattern<FF>move a light beam over; in electronics, to reproduce an image<FF>read metrically<FF>obtain data from magnetic tapes<FF>"
The beams scanned the night sky .,1,2,scanned,VERB,"examine minutely or intensely<FF>examine hastily<FF>make a wide, sweeping search of<FF>conform to a metrical pattern<FF>move a light beam over; in electronics, to reproduce an image<FF>read metrically<FF>obtain data from magnetic tapes<FF>"
The heat scorched the countryside .,1,2,scorched,VERB,make very hot and dry<FF>become superficially burned<FF>destroy completely by or as if by fire<FF>burn slightly and superficially so as to affect color<FF>become scorched or singed under intense heat or dry conditions<FF>
The wildfire scorched the forest and several homes .,0,2,scorched,VERB,make very hot and dry<FF>become superficially burned<FF>destroy completely by or as if by fire<FF>burn slightly and superficially so as to affect color<FF>become scorched or singed under intense heat or dry conditions<FF>
The cat scraped at the armchair .,0,2,scraped,VERB,"scratch repeatedly<FF>make by scraping<FF>cut the surface of; wear away the surface of<FF>bend the knees and bow in a servile manner<FF>gather (money or other resources) together over time<FF>bruise, cut, or injure the skin or the surface of<FF>dispose of (something useless or old)<FF>have a disagreement over something<FF>make into scrap or refuse<FF>"
They scraped a letter into the stone .,0,1,scraped,VERB,"scratch repeatedly<FF>make by scraping<FF>cut the surface of; wear away the surface of<FF>bend the knees and bow in a servile manner<FF>gather (money or other resources) together over time<FF>bruise, cut, or injure the skin or the surface of<FF>dispose of (something useless or old)<FF>have a disagreement over something<FF>make into scrap or refuse<FF>"
She had scraped together enough money for college .,1,2,scraped,VERB,"scratch repeatedly<FF>make by scraping<FF>cut the surface of; wear away the surface of<FF>bend the knees and bow in a servile manner<FF>gather (money or other resources) together over time<FF>bruise, cut, or injure the skin or the surface of<FF>dispose of (something useless or old)<FF>have a disagreement over something<FF>make into scrap or refuse<FF>"
The sales clerk quickly seized the money on the counter .,0,4,seized,VERB,"take hold of; grab<FF>take or capture by force<FF>take possession of by force, as after an invasion<FF>take temporary possession of as a security, by legal authority<FF>seize and take control without authority and possibly with force; take as one's right or possession<FF>hook by a pull on the line<FF>affect<FF>capture the attention or imagination of<FF>"
the invaders seized the land and property of the inhabitants .,0,2,seized,VERB,"take hold of; grab<FF>take or capture by force<FF>take possession of by force, as after an invasion<FF>take temporary possession of as a security, by legal authority<FF>seize and take control without authority and possibly with force; take as one's right or possession<FF>hook by a pull on the line<FF>affect<FF>capture the attention or imagination of<FF>"
Fear seized the prisoners .,1,1,seized,VERB,"take hold of; grab<FF>take or capture by force<FF>take possession of by force, as after an invasion<FF>take temporary possession of as a security, by legal authority<FF>seize and take control without authority and possibly with force; take as one's right or possession<FF>hook by a pull on the line<FF>affect<FF>capture the attention or imagination of<FF>"
These books sell like hot cakes .,0,2,sell,VERB,exchange or deliver for money or its equivalent<FF>be sold at a certain price or in a certain way<FF>persuade somebody to accept something<FF>do business; offer for sale as for one's livelihood<FF>give up for a price or reward<FF>be approved of or gain acceptance<FF>be responsible for the sale of<FF>deliver to an enemy by treachery<FF>
The French try to sell us their image as great lovers .,1,4,sell,VERB,exchange or deliver for money or its equivalent<FF>be sold at a certain price or in a certain way<FF>persuade somebody to accept something<FF>do business; offer for sale as for one's livelihood<FF>give up for a price or reward<FF>be approved of or gain acceptance<FF>be responsible for the sale of<FF>deliver to an enemy by treachery<FF>
The brothers sell shoes .,0,2,sell,VERB,exchange or deliver for money or its equivalent<FF>be sold at a certain price or in a certain way<FF>persuade somebody to accept something<FF>do business; offer for sale as for one's livelihood<FF>give up for a price or reward<FF>be approved of or gain acceptance<FF>be responsible for the sale of<FF>deliver to an enemy by treachery<FF>
The bad news shook her hopes .,1,3,shook,VERB,"move or cause to move back and forth<FF>move with or as if with a tremor<FF>shake or vibrate rapidly and intensively<FF>move back and forth or sideways<FF>undermine or cause to waver<FF>stir the feelings, emotions, or peace of<FF>get rid of<FF>bring to a specified condition by or as if by shaking<FF>shake (a body part) to communicate a greeting, feeling, or cognitive state<FF>"
Shake the salt out of the salt shaker .,0,0,Shake,VERB,"move or cause to move back and forth<FF>move with or as if with a tremor<FF>shake or vibrate rapidly and intensively<FF>move back and forth or sideways<FF>undermine or cause to waver<FF>stir the feelings, emotions, or peace of<FF>get rid of<FF>bring to a specified condition by or as if by shaking<FF>shake (a body part) to communicate a greeting, feeling, or cognitive state<FF>"
We had to sharpen our arguments .,1,3,sharpen,VERB,make sharp or sharper<FF>make crisp or more crisp and precise<FF>become sharp or sharper<FF>put (an image) into focus<FF>make (images or sounds) sharp or sharper<FF>raise the pitch of (musical notes)<FF>give a point to<FF>make (one's senses) more acute<FF>
The debate sharpened .,1,2,sharpened,VERB,make sharp or sharper<FF>make crisp or more crisp and precise<FF>become sharp or sharper<FF>put (an image) into focus<FF>make (images or sounds) sharp or sharper<FF>raise the pitch of (musical notes)<FF>give a point to<FF>make (one's senses) more acute<FF>
This drug will sharpen your vision .,1,3,sharpen,VERB,make sharp or sharper<FF>make crisp or more crisp and precise<FF>become sharp or sharper<FF>put (an image) into focus<FF>make (images or sounds) sharp or sharper<FF>raise the pitch of (musical notes)<FF>give a point to<FF>make (one's senses) more acute<FF>
He shed his image as a pushy boss .,1,1,shed,VERB,"get rid of<FF>pour out in drops or small quantities or as if in drops or small quantities<FF>cause or allow (a solid substance) to flow or run out or over<FF>cast off hair, skin, horn, or feathers<FF>"
She shed a lot of tears when this happened .,0,1,shed,VERB,"get rid of<FF>pour out in drops or small quantities or as if in drops or small quantities<FF>cause or allow (a solid substance) to flow or run out or over<FF>cast off hair, skin, horn, or feathers<FF>"
Our dog sheds every Spring .,0,2,sheds,VERB,"get rid of<FF>pour out in drops or small quantities or as if in drops or small quantities<FF>cause or allow (a solid substance) to flow or run out or over<FF>cast off hair, skin, horn, or feathers<FF>"
You have shipwrecked my career .,1,2,shipwrecked,VERB,"ruin utterly<FF>suffer failure, as in some enterprise<FF>cause to experience shipwreck<FF>destroy a ship<FF>"
The vessel was shipwrecked .,0,3,shipwrecked,VERB,"ruin utterly<FF>suffer failure, as in some enterprise<FF>cause to experience shipwreck<FF>destroy a ship<FF>"
He was showered with praise .,1,2,showered,VERB,expend profusely; also used with abstract nouns<FF>spray or sprinkle with<FF>take a shower; wash one's body in the shower<FF>rain abundantly<FF>provide abundantly with<FF>
Meteors showered down over half of Australia .,0,1,showered,VERB,expend profusely; also used with abstract nouns<FF>spray or sprinkle with<FF>take a shower; wash one's body in the shower<FF>rain abundantly<FF>provide abundantly with<FF>
He showered her with presents .,1,1,showered,VERB,expend profusely; also used with abstract nouns<FF>spray or sprinkle with<FF>take a shower; wash one's body in the shower<FF>rain abundantly<FF>provide abundantly with<FF>
The soldiers sifted through the woods .,1,2,sifted,VERB,move as if through a sieve<FF>separate by passing through a sieve or other straining device to separate out coarser elements<FF>check and sort carefully<FF>distinguish and separate out<FF>
